Move_ID,Name,Stage,Layer,Repeat,Clip,Clip_Name,Role,g,p,Authored_d,Onset_Ms,Expected_d,Hit_Before,Delta_Before,Delta_After
M-WYCHROOT-2,Root Lash,2,2,1,AFX-176,Impact Wood light 004,loud,0.65,-3,160,0.0,120,160.0,40.0,40.0
M-WYCHROOT-2,Root Lash,2,3,1,AFX-172,Impact Wood light 000,quiet,0.5,-5,300,0.0,120,300.0,180.0,180.0
M-WYCHROOT-2,Root Lash,3,1,1,AFX-012,Cloth 1,main,1.0,-4,0,139.9,0,139.9,139.9,0.0
M-WYCHROOT-2,Root Lash,3,2,1,AFX-176,Impact Wood light 004,loud,0.7,-4,160,0.0,120,160.0,40.0,40.0
M-WYCHROOT-2,Root Lash,3,3,1,AFX-172,Impact Wood light 000,loud,0.55,-5,300,0.0,200,300.0,100.0,100.0
M-WYCHROOT-2,Root Lash,3,4,1,AFX-495,Explosion Crunch 000,quiet,0.45,-4,480,0.0,200,480.0,280.0,280.0
M-WYCHROOT-3,Sap Drink,1,1,1,AFX-177,Impact Wood medium 000,main,0.6,-4,0,0.0,0,0.0,0.0,0.0
M-WYCHROOT-3,Sap Drink,1,2,1,AFX-018,Creak 1,quiet,0.45,-2,140,202.0,150,342.0,192.0,-10.0
M-WYCHROOT-3,Sap Drink,2,1,1,AFX-177,Impact Wood medium 000,main,0.6,-4,0,0.0,0,0.0,0.0,0.0
M-WYCHROOT-3,Sap Drink,2,2,1,AFX-018,Creak 1,quiet,0.45,-2,140,202.0,150,342.0,192.0,-10.0
M-WYCHROOT-3,Sap Drink,2,3,1,AFX-445,Phaser Up 1,quiet,0.5,-4,280,122.2,150,402.2,252.2,130.0
M-WYCHROOT-3,Sap Drink,3,1,1,AFX-177,Impact Wood medium 000,main,0.6,-5,0,0.0,0,0.0,0.0,0.0
M-WYCHROOT-3,Sap Drink,3,2,1,AFX-018,Creak 1,quiet,0.45,-3,150,214.1,200,364.1,164.1,-50.0
M-WYCHROOT-3,Sap Drink,3,3,1,AFX-445,Phaser Up 1,quiet,0.5,-5,300,129.5,260,429.5,169.5,40.0
M-WYCHROOT-3,Sap Drink,3,4,1,AFX-152,Impact Soft heavy 000,quiet,0.5,-4,480,1.3,260,481.3,221.3,220.0
M-WYCHROOT-4,Barkskin,1,1,1,AFX-169,Impact Wood heavy 002,main,0.7,-3,0,0.0,0,0.0,0.0,0.0
M-WYCHROOT-4,Barkskin,1,2,1,AFX-020,Creak 3,quiet,0.5,-5,120,102.8,0,222.8,222.8,120.0
M-WYCHROOT-4,Barkskin,2,1,1,AFX-169,Impact Wood heavy 002,main,0.7,-3,0,0.0,0,0.0,0.0,0.0
M-WYCHROOT-4,Barkskin,2,2,1,AFX-020,Creak 3,loud,0.55,-5,120,102.8,120,222.8,102.8,0.0
M-WYCHROOT-4,Barkskin,2,3,1,AFX-504,Force Field 004,quiet,0.45,-2,100,41.5,120,141.5,21.5,-20.0
M-WYCHROOT-4,Barkskin,3,1,1,AFX-169,Impact Wood heavy 002,main,0.7,-4,0,0.0,0,0.0,0.0,0.0
M-WYCHROOT-4,Barkskin,3,2,1,AFX-020,Creak 3,loud,0.55,-5,120,102.8,120,222.8,102.8,0.0
M-WYCHROOT-4,Barkskin,3,3,1,AFX-504,Force Field 004,quiet,0.5,-4,180,46.6,120,226.6,106.6,60.0
M-WYCHROOT-4,Barkskin,3,4,1,AFX-124,Impact Plank medium 002,loud,0.55,-2,380,0.0,240,380.0,140.0,140.0
M-GARROTE-1,Last Knot,1,1,1,AFX-444,Phaser Down 3,main,0.9,-5,0,114.8,0,114.8,114.8,0.0
M-GARROTE-1,Last Knot,1,2,1,AFX-014,Cloth 3,quiet,0.5,-4,120,75.6,0,195.6,195.6,120.0
M-GARROTE-1,Last Knot,2,1,1,AFX-444,Phaser Down 3,main,0.9,-5,0,114.8,0,114.8,114.8,0.0
M-GARROTE-1,Last Knot,2,2,1,AFX-014,Cloth 3,quiet,0.5,-4,120,75.6,160,195.6,35.6,-40.0
M-GARROTE-1,Last Knot,2,3,1,AFX-020,Creak 3,loud,0.55,-5,260,102.8,160,362.8,202.8,100.0
M-GARROTE-1,Last Knot,3,1,1,AFX-444,Phaser Down 3,main,0.9,-5,0,114.8,0,114.8,114.8,0.0
M-GARROTE-1,Last Knot,3,2,1,AFX-014,Cloth 3,quiet,0.5,-4,120,75.6,160,195.6,35.6,-40.0
M-GARROTE-1,Last Knot,3,3,1,AFX-020,Creak 3,loud,0.55,-5,260,102.8,200,362.8,162.8,60.0
M-GARROTE-1,Last Knot,3,4,1,AFX-526,Low Frequency explosion 001,loud,0.55,-4,300,86.9,200,386.9,186.9,100.0
M-GARROTE-2,Gallows Drop,1,1,1,AFX-153,Impact Soft heavy 001,main,0.7,-2,0,1.1,0,1.1,1.1,0.0
M-GARROTE-2,Gallows Drop,2,1,1,AFX-153,Impact Soft heavy 001,main,0.7,-2,0,1.1,0,1.1,1.1,0.0
M-GARROTE-2,Gallows Drop,2,2,1,AFX-012,Cloth 1,quiet,0.45,-2,160,124.6,140,284.6,144.6,20.0
M-GARROTE-2,Gallows Drop,3,1,1,AFX-153,Impact Soft heavy 001,main,0.7,-2,0,1.1,0,1.1,1.1,0.0
M-GARROTE-2,Gallows Drop,3,2,1,AFX-012,Cloth 1,quiet,0.45,-2,160,124.6,160,284.6,124.6,0.0
M-GARROTE-2,Gallows Drop,3,3,1,AFX-526,Low Frequency explosion 001,quiet,0.5,-3,280,82.1,200,362.1,162.1,80.0
M-GARROTE-3,Cinch,1,1,1,AFX-020,Creak 3,main,0.8,-2,0,86.4,0,86.4,86.4,0.0
M-GARROTE-3,Cinch,1,2,1,AFX-443,Phaser Down 2,loud,0.6,-4,140,73.1,0,213.1,213.1,140.0
M-GARROTE-3,Cinch,2,1,1,AFX-020,Creak 3,main,0.8,-2,0,86.4,0,86.4,86.4,0.0
M-GARROTE-3,Cinch,2,2,1,AFX-443,Phaser Down 2,loud,0.6,-4,140,73.1,200,213.1,13.1,-60.0
M-GARROTE-3,Cinch,2,3,1,AFX-030,Drop Leather,quiet,0.5,-2,260,73.0,200,333.0,133.0,60.0
M-GARROTE-3,Cinch,3,1,1,AFX-020,Creak 3,main,0.8,-2,0,86.4,0,86.4,86.4,0.0
M-GARROTE-3,Cinch,3,2,1,AFX-443,Phaser Down 2,loud,0.6,-4,140,73.1,200,213.1,13.1,-60.0
M-GARROTE-3,Cinch,3,3,1,AFX-030,Drop Leather,quiet,0.5,-2,260,73.0,300,333.0,33.0,-40.0
M-GARROTE-3,Cinch,3,4,1,AFX-495,Explosion Crunch 000,quiet,0.5,-2,360,0.0,300,360.0,60.0,60.0
M-GARROTE-4,Wire Whip,1,1,1,AFX-082,Impact Generic light 000,main,0.7,0,0,0.0,0,0.0,0.0,0.0
M-GARROTE-4,Wire Whip,2,1,1,AFX-082,Impact Generic light 000,main,0.7,0,0,0.0,0,0.0,0.0,0.0
M-GARROTE-4,Wire Whip,2,2,1,AFX-013,Cloth 2,quiet,0.45,-1,160,111.2,140,271.2,131.2,20.0
M-GARROTE-4,Wire Whip,3,1,1,AFX-082,Impact Generic light 000,main,0.7,0,0,0.0,0,0.0,0.0,0.0
M-GARROTE-4,Wire Whip,3,2,1,AFX-013,Cloth 2,quiet,0.45,-1,160,111.2,160,271.2,111.2,0.0
M-GARROTE-4,Wire Whip,3,3,1,AFX-495,Explosion Crunch 000,quiet,0.45,-5,240,0.0,220,240.0,20.0,20.0
M-GALLOWSBIRD-1,Funeral Wind,1,1,1,AFX-154,Impact Soft heavy 002,main,0.7,-2,0,1.1,0,1.1,1.1,0.0
M-GALLOWSBIRD-1,Funeral Wind,2,1,1,AFX-154,Impact Soft heavy 002,main,0.7,-2,0,1.1,0,1.1,1.1,0.0
M-GALLOWSBIRD-1,Funeral Wind,2,2,1,AFX-852,Dragonflap (cut 1.4s of 2.4s),quiet,0.4,5,120,122.1,140,242.1,102.1,-20.0
M-GALLOWSBIRD-1,Funeral Wind,3,1,1,AFX-154,Impact Soft heavy 002,main,0.7,-2,0,1.1,0,1.1,1.1,0.0
M-GALLOWSBIRD-1,Funeral Wind,3,2,1,AFX-852,Dragonflap (cut 1.4s of 2.4s),quiet,0.45,3,160,137.1,140,297.1,157.1,20.0
M-GALLOWSBIRD-1,Funeral Wind,3,3,1,AFX-429,Low Down,quiet,0.45,-4,280,176.4,320,456.4,136.4,-40.0
M-GALLOWSBIRD-2,Peck of Omens,1,1,1,AFX-162,Impact Tin medium 000,main,0.7,0,0,0.0,0,0.0,0.0,0.0
M-GALLOWSBIRD-2,Peck of Omens,2,1,1,AFX-162,Impact Tin medium 000,main,0.7,0,0,0.0,0,0.0,0.0,0.0
M-GALLOWSBIRD-2,Peck of Omens,2,2,1,AFX-157,Impact Soft medium 000,quiet,0.45,0,120,1.0,0,121.0,121.0,120.0
M-GALLOWSBIRD-2,Peck of Omens,3,1,1,AFX-162,Impact Tin medium 000,main,0.7,0,0,0.0,0,0.0,0.0,0.0
M-GALLOWSBIRD-2,Peck of Omens,3,2,1,AFX-157,Impact Soft medium 000,quiet,0.45,0,120,1.0,90,121.0,31.0,30.0
M-GALLOWSBIRD-2,Peck of Omens,3,3,1,AFX-495,Explosion Crunch 000,quiet,0.4,-5,230,0.0,300,230.0,-70.0,-70.0
M-GALLOWSBIRD-3,Death Knell,1,1,1,AFX-778,Gong 02,main,0.7,5,0,15.0,0,15.0,15.0,0.0
M-GALLOWSBIRD-3,Death Knell,2,1,1,AFX-778,Gong 02,main,0.7,0,0,20.0,0,20.0,20.0,0.0
M-GALLOWSBIRD-3,Death Knell,2,2,1,AFX-828,0,quiet,0.5,-3,180,1.2,180,181.2,1.2,0.0
M-GALLOWSBIRD-3,Death Knell,2,2,2,AFX-828,0,quiet,0.5,-3,270,1.2,180,271.2,91.2,90.0
M-GALLOWSBIRD-3,Death Knell,2,2,3,AFX-828,0,quiet,0.5,-3,360,1.2,180,361.2,181.2,180.0
M-GALLOWSBIRD-3,Death Knell,3,1,1,AFX-778,Gong 02,main,0.7,-3,0,23.8,0,23.8,23.8,0.0
M-GALLOWSBIRD-3,Death Knell,3,2,1,AFX-828,0,quiet,0.5,-3,180,1.2,180,181.2,1.2,0.0
M-GALLOWSBIRD-3,Death Knell,3,2,2,AFX-828,0,quiet,0.5,-3,270,1.2,340,271.2,-68.8,-70.0
M-GALLOWSBIRD-3,Death Knell,3,2,3,AFX-828,0,quiet,0.5,-3,360,1.2,340,361.2,21.2,20.0
M-GALLOWSBIRD-3,Death Knell,3,3,1,AFX-429,Low Down,quiet,0.45,-4,340,176.4,340,516.4,176.4,0.0
M-GALLOWSBIRD-4,Carrion Call,1,1,1,AFX-020,Creak 3,main,0.7,-4,0,97.0,0,97.0,97.0,0.0
M-GALLOWSBIRD-4,Carrion Call,1,2,1,AFX-430,Low Random,quiet,0.5,-4,180,121.0,0,301.0,301.0,180.0
M-GALLOWSBIRD-4,Carrion Call,2,1,1,AFX-020,Creak 3,main,0.7,-4,0,97.0,0,97.0,97.0,0.0
M-GALLOWSBIRD-4,Carrion Call,2,2,1,AFX-430,Low Random,quiet,0.5,-4,180,121.0,160,301.0,141.0,20.0
M-GALLOWSBIRD-4,Carrion Call,2,3,1,AFX-852,Dragonflap (cut 1.4s of 2.4s),quiet,0.4,5,140,122.1,160,262.1,102.1,-20.0
M-GALLOWSBIRD-4,Carrion Call,3,1,1,AFX-020,Creak 3,main,0.7,-4,0,97.0,0,97.0,97.0,0.0
M-GALLOWSBIRD-4,Carrion Call,3,2,1,AFX-430,Low Random,quiet,0.5,-4,180,121.0,160,301.0,141.0,20.0
M-GALLOWSBIRD-4,Carrion Call,3,3,1,AFX-852,Dragonflap (cut 1.4s of 2.4s),quiet,0.45,3,340,137.1,340,477.1,137.1,0.0
M-GALLOWSBIRD-4,Carrion Call,3,4,1,AFX-828,0,quiet,0.5,-3,480,1.2,340,481.2,141.2,140.0
M-GALLOWSBIRD-4,Carrion Call,3,4,2,AFX-828,0,quiet,0.5,-3,600,1.2,340,601.2,261.2,260.0
M-HERNE-1,Horned Judgment,1,1,1,AFX-168,Impact Wood heavy 001,main,0.7,-2,0,0.0,0,0.0,0.0,0.0
M-HERNE-1,Horned Judgment,2,1,1,AFX-168,Impact Wood heavy 001,main,0.7,-2,0,0.0,0,0.0,0.0,0.0
M-HERNE-1,Horned Judgment,2,2,1,AFX-036,Footstep 05,quiet,0.4,-2,160,18.0,160,178.0,18.0,0.0
M-HERNE-1,Horned Judgment,2,2,2,AFX-036,Footstep 05,quiet,0.4,-2,270,18.0,160,288.0,128.0,110.0
M-HERNE-1,Horned Judgment,3,1,1,AFX-168,Impact Wood heavy 001,main,0.7,-2,0,0.0,0,0.0,0.0,0.0
M-HERNE-1,Horned Judgment,3,2,1,AFX-036,Footstep 05,quiet,0.4,-2,160,18.0,160,178.0,18.0,0.0
M-HERNE-1,Horned Judgment,3,2,2,AFX-036,Footstep 05,quiet,0.4,-2,270,18.0,160,288.0,128.0,110.0
M-HERNE-1,Horned Judgment,3,3,1,AFX-526,Low Frequency explosion 001,quiet,0.5,-3,300,82.1,160,382.1,222.1,140.0
M-HERNE-2,Antler Jab,1,1,1,AFX-170,Impact Wood heavy 003,main,0.7,0,0,0.0,0,0.0,0.0,0.0
M-HERNE-2,Antler Jab,2,1,1,AFX-170,Impact Wood heavy 003,main,0.7,0,0,0.0,0,0.0,0.0,0.0
M-HERNE-2,Antler Jab,2,2,1,AFX-084,Impact Generic light 002,quiet,0.4,0,110,0.0,150,110.0,-40.0,-40.0
M-HERNE-2,Antler Jab,3,1,1,AFX-170,Impact Wood heavy 003,main,0.7,0,0,0.0,0,0.0,0.0,0.0
M-HERNE-2,Antler Jab,3,2,1,AFX-084,Impact Generic light 002,quiet,0.4,0,110,0.0,90,110.0,20.0,20.0
M-HERNE-2,Antler Jab,3,3,1,AFX-495,Explosion Crunch 000,quiet,0.4,-5,230,0.0,220,230.0,10.0,10.0
M-HERNE-3,Sovereign's Bloom,1,1,1,AFX-447,Phaser Up 3,main,0.8,-5,0,113.5,0,113.5,113.5,0.0
M-HERNE-3,Sovereign's Bloom,2,1,1,AFX-447,Phaser Up 3,main,0.8,-5,0,113.5,0,113.5,113.5,0.0
M-HERNE-3,Sovereign's Bloom,2,2,1,AFX-431,Low Three Tone,quiet,0.5,0,60,101.0,100,161.0,61.0,-40.0
M-HERNE-3,Sovereign's Bloom,2,3,1,AFX-014,Cloth 3,quiet,0.4,-3,300,71.4,160,371.4,211.4,140.0
M-HERNE-3,Sovereign's Bloom,3,1,1,AFX-447,Phaser Up 3,main,0.8,-5,0,113.5,0,113.5,113.5,0.0
M-HERNE-3,Sovereign's Bloom,3,2,1,AFX-431,Low Three Tone,quiet,0.5,0,60,101.0,100,161.0,61.0,-40.0
M-HERNE-3,Sovereign's Bloom,3,3,1,AFX-014,Cloth 3,quiet,0.4,-3,300,71.4,300,371.4,71.4,0.0
M-HERNE-3,Sovereign's Bloom,3,4,1,AFX-500,Force Field 000,quiet,0.45,-4,380,47.9,300,427.9,127.9,80.0
M-HERNE-4,Wild Command,1,1,1,AFX-472,Two Tone 1,main,0.8,-3,0,134.4,0,134.4,134.4,0.0
M-HERNE-4,Wild Command,2,1,1,AFX-472,Two Tone 1,main,0.8,-3,0,134.4,0,134.4,134.4,0.0
M-HERNE-4,Wild Command,2,2,1,AFX-509,Impact Metal 004,quiet,0.4,-4,80,0.0,0,80.0,80.0,80.0
M-HERNE-4,Wild Command,2,3,1,AFX-012,Cloth 1,quiet,0.45,-4,240,139.9,160,379.9,219.9,80.0
M-HERNE-4,Wild Command,3,1,1,AFX-472,Two Tone 1,main,0.8,-3,0,134.4,0,134.4,134.4,0.0
M-HERNE-4,Wild Command,3,2,1,AFX-509,Impact Metal 004,quiet,0.4,-4,80,0.0,0,80.0,80.0,80.0
M-HERNE-4,Wild Command,3,3,1,AFX-012,Cloth 1,quiet,0.45,-4,240,139.9,300,379.9,79.9,-60.0
M-HERNE-4,Wild Command,3,4,1,AFX-431,Low Three Tone,quiet,0.5,0,420,101.0,300,521.0,221.0,120.0
M-TIDECRAWLER-1,Barnacle Grind,1,1,1,AFX-118,Impact Mining 001,main,0.6,0,0,1.0,0,1.0,1.0,0.0
M-TIDECRAWLER-1,Barnacle Grind,2,1,1,AFX-118,Impact Mining 001,main,0.6,0,0,1.0,0,1.0,1.0,0.0
M-TIDECRAWLER-1,Barnacle Grind,2,2,1,AFX-442,Phaser Down 1,loud,0.6,-3,140,140.3,140,280.3,140.3,0.0
M-TIDECRAWLER-1,Barnacle Grind,3,1,1,AFX-118,Impact Mining 001,main,0.6,0,0,1.0,0,1.0,1.0,0.0
M-TIDECRAWLER-1,Barnacle Grind,3,2,1,AFX-442,Phaser Down 1,loud,0.6,-3,140,140.3,160,280.3,120.3,-20.0
M-TIDECRAWLER-1,Barnacle Grind,3,3,1,AFX-507,Impact Metal 002,loud,0.6,-2,280,0.0,260,280.0,20.0,20.0
M-TIDECRAWLER-1,Barnacle Grind,3,4,1,AFX-495,Explosion Crunch 000,quiet,0.5,-3,380,0.0,260,380.0,120.0,120.0
M-TIDECRAWLER-2,Scuttle Strike,1,1,1,AFX-011,Chop,main,0.7,-3,0,59.5,0,59.5,59.5,0.0
M-TIDECRAWLER-2,Scuttle Strike,1,2,1,AFX-847,Stone 01,quiet,0.45,-2,140,53.9,160,193.9,33.9,-20.0
M-TIDECRAWLER-2,Scuttle Strike,1,2,2,AFX-847,Stone 01,quiet,0.45,-2,230,53.9,160,283.9,123.9,70.0
M-TIDECRAWLER-2,Scuttle Strike,2,1,1,AFX-011,Chop,main,0.7,-3,0,59.5,0,59.5,59.5,0.0
M-TIDECRAWLER-2,Scuttle Strike,2,2,1,AFX-847,Stone 01,quiet,0.5,-2,140,53.9,150,193.9,43.9,-10.0
M-TIDECRAWLER-2,Scuttle Strike,2,2,2,AFX-847,Stone 01,quiet,0.5,-2,230,53.9,260,283.9,23.9,-30.0
M-TIDECRAWLER-2,Scuttle Strike,2,2,3,AFX-847,Stone 01,quiet,0.5,-2,320,53.9,260,373.9,113.9,60.0
M-TIDECRAWLER-2,Scuttle Strike,2,3,1,AFX-843,Gravel,loud,0.55,-3,320,72.5,260,392.5,132.5,60.0
M-TIDECRAWLER-2,Scuttle Strike,3,1,1,AFX-011,Chop,main,0.7,-4,0,63.0,0,63.0,63.0,0.0
M-TIDECRAWLER-2,Scuttle Strike,3,2,1,AFX-847,Stone 01,quiet,0.5,-3,140,57.1,160,197.1,37.1,-20.0
M-TIDECRAWLER-2,Scuttle Strike,3,2,2,AFX-847,Stone 01,quiet,0.5,-3,230,57.1,200,287.1,87.1,30.0
M-TIDECRAWLER-2,Scuttle Strike,3,2,3,AFX-847,Stone 01,quiet,0.5,-3,320,57.1,300,377.1,77.1,20.0
M-TIDECRAWLER-2,Scuttle Strike,3,2,4,AFX-847,Stone 01,quiet,0.5,-3,410,57.1,300,467.1,167.1,110.0
M-TIDECRAWLER-2,Scuttle Strike,3,3,1,AFX-843,Gravel,loud,0.6,-4,320,76.9,300,396.9,96.9,20.0
M-TIDECRAWLER-2,Scuttle Strike,3,4,1,AFX-703,Splash 09,quiet,0.5,-2,460,13.5,300,473.5,173.5,160.0
M-TIDECRAWLER-3,Pincer Snip,1,1,1,AFX-046,Knife Slice 2,main,0.7,-5,0,26.7,0,26.7,26.7,0.0
M-TIDECRAWLER-3,Pincer Snip,1,2,1,AFX-104,Impact Metal heavy 002,loud,0.6,-4,150,0.0,0,150.0,150.0,150.0
M-TIDECRAWLER-3,Pincer Snip,2,1,1,AFX-046,Knife Slice 2,main,0.7,-5,0,26.7,0,26.7,26.7,0.0
M-TIDECRAWLER-3,Pincer Snip,2,2,1,AFX-104,Impact Metal heavy 002,loud,0.65,-4,150,0.0,140,150.0,10.0,10.0
M-TIDECRAWLER-3,Pincer Snip,2,3,1,AFX-677,Slime 07,loud,0.55,-4,260,16.4,140,276.4,136.4,120.0
M-TIDECRAWLER-3,Pincer Snip,3,1,1,AFX-046,Knife Slice 2,main,0.7,-6,0,28.3,0,28.3,28.3,0.0
M-TIDECRAWLER-3,Pincer Snip,3,2,1,AFX-104,Impact Metal heavy 002,loud,0.7,-5,150,0.0,160,150.0,-10.0,-10.0
M-TIDECRAWLER-3,Pincer Snip,3,3,1,AFX-677,Slime 07,loud,0.6,-5,260,17.4,240,277.4,37.4,20.0
M-TIDECRAWLER-3,Pincer Snip,3,4,1,AFX-703,Splash 09,quiet,0.5,-2,400,13.5,240,413.5,173.5,160.0
M-TIDECRAWLER-4,Shell Up,1,1,1,AFX-175,Impact Wood light 003,main,0.7,-4,0,0.0,0,0.0,0.0,0.0
M-TIDECRAWLER-4,Shell Up,1,2,1,AFX-163,Impact Tin medium 001,quiet,0.5,-3,110,0.0,0,110.0,110.0,110.0
M-TIDECRAWLER-4,Shell Up,2,1,1,AFX-175,Impact Wood light 003,main,0.7,-4,0,0.0,0,0.0,0.0,0.0
M-TIDECRAWLER-4,Shell Up,2,2,1,AFX-163,Impact Tin medium 001,quiet,0.5,-3,110,0.0,120,110.0,-10.0,-10.0
M-TIDECRAWLER-4,Shell Up,2,3,1,AFX-500,Force Field 000,quiet,0.5,-2,100,42.7,120,142.7,22.7,-20.0
M-TIDECRAWLER-4,Shell Up,3,1,1,AFX-175,Impact Wood light 003,main,0.7,-5,0,0.0,0,0.0,0.0,0.0
M-TIDECRAWLER-4,Shell Up,3,2,1,AFX-163,Impact Tin medium 001,loud,0.55,-3,110,0.0,120,110.0,-10.0,-10.0
M-TIDECRAWLER-4,Shell Up,3,2,2,AFX-163,Impact Tin medium 001,loud,0.55,-3,210,0.0,120,210.0,90.0,90.0
M-TIDECRAWLER-4,Shell Up,3,3,1,AFX-500,Force Field 000,quiet,0.5,-4,200,47.9,120,247.9,127.9,80.0
M-TIDECRAWLER-4,Shell Up,3,4,1,AFX-526,Low Frequency explosion 001,loud,0.55,-4,320,86.9,300,406.9,106.9,20.0
M-SALTJAW-1,Jawlock,1,1,1,AFX-152,Impact Soft heavy 000,main,0.6,-3,0,1.2,0,1.2,1.2,0.0
M-SALTJAW-1,Jawlock,1,2,1,AFX-827,Wet Break 9,loud,0.55,-3,120,54.7,0,174.7,174.7,120.0
M-SALTJAW-1,Jawlock,2,1,1,AFX-152,Impact Soft heavy 000,main,0.6,-3,0,1.2,0,1.2,1.2,0.0
M-SALTJAW-1,Jawlock,2,2,1,AFX-827,Wet Break 9,loud,0.55,-3,120,54.7,140,174.7,34.7,-20.0
M-SALTJAW-1,Jawlock,2,3,1,AFX-014,Cloth 3,quiet,0.5,-5,260,80.1,140,340.1,200.1,120.0
M-SALTJAW-1,Jawlock,3,1,1,AFX-152,Impact Soft heavy 000,main,0.6,-3,0,1.2,0,1.2,1.2,0.0
M-SALTJAW-1,Jawlock,3,2,1,AFX-827,Wet Break 9,loud,0.55,-4,120,58.0,160,178.0,18.0,-40.0
M-SALTJAW-1,Jawlock,3,3,1,AFX-014,Cloth 3,quiet,0.5,-5,260,80.1,300,340.1,40.1,-40.0
M-SALTJAW-1,Jawlock,3,4,1,AFX-431,Low Three Tone,quiet,0.5,-4,280,127.3,300,407.3,107.3,-20.0
M-SALTJAW-2,Salt Wound,1,1,1,AFX-698,Splash 04,main,0.6,2,0,21.4,0,21.4,21.4,0.0
M-SALTJAW-2,Salt Wound,2,1,1,AFX-698,Splash 04,main,0.6,-2,0,26.9,0,26.9,26.9,0.0
M-SALTJAW-2,Salt Wound,2,2,1,AFX-156,Impact Soft heavy 004,quiet,0.5,-2,150,1.1,160,151.1,-8.9,-10.0
M-SALTJAW-2,Salt Wound,3,1,1,AFX-698,Splash 04,main,0.6,-3,0,28.5,0,28.5,28.5,0.0
M-SALTJAW-2,Salt Wound,3,2,1,AFX-156,Impact Soft heavy 004,quiet,0.5,-2,150,1.1,160,151.1,-8.9,-10.0
M-SALTJAW-2,Salt Wound,3,3,1,AFX-694,Slime 10,loud,0.6,-4,300,128.5,320,428.5,108.5,-20.0
M-SALTJAW-3,Bite,1,1,1,AFX-148,Impact Punch medium 001,main,0.7,-3,0,20.2,0,20.2,20.2,0.0
M-SALTJAW-3,Bite,2,1,1,AFX-148,Impact Punch medium 001,main,0.7,-3,0,20.2,0,20.2,20.2,0.0
M-SALTJAW-3,Bite,2,2,1,AFX-615,Eat 02,loud,0.6,-3,140,59.5,160,199.5,39.5,-20.0
M-SALTJAW-3,Bite,3,1,1,AFX-148,Impact Punch medium 001,main,0.7,-3,0,20.2,0,20.2,20.2,0.0
M-SALTJAW-3,Bite,3,2,1,AFX-615,Eat 02,loud,0.6,-3,140,59.5,160,199.5,39.5,-20.0
M-SALTJAW-3,Bite,3,3,1,AFX-526,Low Frequency explosion 001,quiet,0.5,-3,300,82.1,260,382.1,122.1,40.0
M-SALTJAW-4,Thrash,1,1,1,AFX-153,Impact Soft heavy 001,main,0.6,-2,0,1.1,0,1.1,1.1,0.0
M-SALTJAW-4,Thrash,1,1,2,AFX-153,Impact Soft heavy 001,loud,0.6,-2,90,1.1,0,91.1,91.1,90.0
M-SALTJAW-4,Thrash,2,1,1,AFX-153,Impact Soft heavy 001,main,0.6,-2,0,1.1,0,1.1,1.1,0.0
M-SALTJAW-4,Thrash,2,1,2,AFX-153,Impact Soft heavy 001,loud,0.6,-2,90,1.1,150,91.1,-58.9,-60.0
M-SALTJAW-4,Thrash,2,2,1,AFX-693,Slime 09,loud,0.55,-4,200,131.0,150,331.0,181.0,50.0
M-SALTJAW-4,Thrash,3,1,1,AFX-153,Impact Soft heavy 001,main,0.6,-3,0,1.2,0,1.2,1.2,0.0
M-SALTJAW-4,Thrash,3,1,2,AFX-153,Impact Soft heavy 001,loud,0.6,-3,85,1.2,90,86.2,-3.8,-5.0
M-SALTJAW-4,Thrash,3,1,3,AFX-153,Impact Soft heavy 001,loud,0.6,-3,170,1.2,180,171.2,-8.8,-10.0
M-SALTJAW-4,Thrash,3,2,1,AFX-693,Slime 09,loud,0.6,-5,220,138.8,180,358.8,178.8,40.0
M-SALTJAW-4,Thrash,3,3,1,AFX-703,Splash 09,quiet,0.5,-2,380,13.5,300,393.5,93.5,80.0
M-SALTJAW-4,Thrash,3,4,1,AFX-158,Impact Soft medium 001,quiet,0.5,-3,520,1.2,300,521.2,221.2,220.0
M-BRINEFROG-1,Deluge Croak,1,1,1,AFX-429,Low Down,main,0.9,-2,0,157.1,0,157.1,157.1,0.0
M-BRINEFROG-1,Deluge Croak,2,1,1,AFX-429,Low Down,main,0.9,-2,0,157.1,0,157.1,157.1,0.0
M-BRINEFROG-1,Deluge Croak,2,2,1,AFX-698,Splash 04,loud,0.6,0,180,24.0,120,204.0,84.0,60.0
M-BRINEFROG-1,Deluge Croak,3,1,1,AFX-429,Low Down,main,0.9,-2,0,157.1,0,157.1,157.1,0.0
M-BRINEFROG-1,Deluge Croak,3,2,1,AFX-698,Splash 04,loud,0.6,-2,180,26.9,200,206.9,6.9,-20.0
M-BRINEFROG-1,Deluge Croak,3,3,1,AFX-703,Splash 09,loud,0.6,-2,320,13.5,200,333.5,133.5,120.0
M-BRINEFROG-2,Brine Spit,1,1,1,AFX-442,Phaser Down 1,main,0.85,-1,0,125.0,0,125.0,125.0,0.0
M-BRINEFROG-2,Brine Spit,1,2,1,AFX-704,Splash 10,loud,0.6,-3,140,30.9,0,170.9,170.9,140.0
M-BRINEFROG-2,Brine Spit,2,1,1,AFX-442,Phaser Down 1,main,0.85,-1,0,125.0,0,125.0,125.0,0.0
M-BRINEFROG-2,Brine Spit,2,2,1,AFX-704,Splash 10,loud,0.6,-3,140,30.9,160,170.9,10.9,-20.0
