Id,Name,Group,File,Seconds,KB,Centroid_Hz,Over3k_Pct,Peak_dBFS,Pack,Licence,Licence_URL,Attribution,Source_URL,Used_In,Candidate,LUFS,Play_Peak_dBFS,Onset_Ms
AFX-097,Impact Glass medium 000,material,assets/afx/impact-sounds/impactglass-medium-000.ogg,0.54,8,987,0.00,1.9,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-22.7,-1.1,0
AFX-098,Impact Glass medium 001,material,assets/afx/impact-sounds/impactglass-medium-001.ogg,0.54,8,1223,0.02,2.1,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-22.2,-0.9,0
AFX-099,Impact Glass medium 002,material,assets/afx/impact-sounds/impactglass-medium-002.ogg,0.54,8,1143,0.00,2.0,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-23.2,-1.0,0
AFX-100,Impact Glass medium 003,material,assets/afx/impact-sounds/impactglass-medium-003.ogg,0.54,8,1153,0.02,1.8,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-22.3,-1.2,0
AFX-101,Impact Glass medium 004,material,assets/afx/impact-sounds/impactglass-medium-004.ogg,0.54,8,903,0.00,1.6,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-20.8,-1.4,0
AFX-102,Impact Metal heavy 000,material,assets/afx/impact-sounds/impactmetal-heavy-000.ogg,0.17,6,1631,18.69,2.1,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-20.1,-0.9,0
AFX-103,Impact Metal heavy 001,material,assets/afx/impact-sounds/impactmetal-heavy-001.ogg,0.36,7,2053,34.03,1.9,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-23.2,-1.1,0
AFX-104,Impact Metal heavy 002,material,assets/afx/impact-sounds/impactmetal-heavy-002.ogg,0.12,6,1322,0.12,1.8,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-18.1,-1.2,0
AFX-105,Impact Metal heavy 003,material,assets/afx/impact-sounds/impactmetal-heavy-003.ogg,0.21,6,1391,12.39,2.0,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-20.7,-1.0,0
AFX-106,Impact Metal heavy 004,material,assets/afx/impact-sounds/impactmetal-heavy-004.ogg,0.13,6,1165,2.01,1.7,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-19.1,-1.3,0
AFX-107,Impact Metal light 000,material,assets/afx/impact-sounds/impactmetal-light-000.ogg,0.35,7,2695,34.39,2.0,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-15.3,-1.0,0
AFX-108,Impact Metal light 001,material,assets/afx/impact-sounds/impactmetal-light-001.ogg,0.25,7,2420,35.83,2.0,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-14.6,-1.0,0
AFX-109,Impact Metal light 002,material,assets/afx/impact-sounds/impactmetal-light-002.ogg,0.24,7,2996,38.11,1.6,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-15.1,-1.4,0
AFX-110,Impact Metal light 003,material,assets/afx/impact-sounds/impactmetal-light-003.ogg,0.48,9,2985,31.90,1.5,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-14.4,-1.5,0
AFX-111,Impact Metal light 004,material,assets/afx/impact-sounds/impactmetal-light-004.ogg,0.21,7,2484,39.39,1.9,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-15.3,-1.1,0
AFX-112,Impact Metal medium 000,material,assets/afx/impact-sounds/impactmetal-medium-000.ogg,0.27,7,1242,0.34,1.8,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-18.3,-1.2,0
AFX-113,Impact Metal medium 001,material,assets/afx/impact-sounds/impactmetal-medium-001.ogg,0.14,6,1050,0.07,1.8,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-16.8,-1.2,0
AFX-114,Impact Metal medium 002,material,assets/afx/impact-sounds/impactmetal-medium-002.ogg,0.12,6,1065,2.29,1.9,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-18.6,-1.1,0
AFX-115,Impact Metal medium 003,material,assets/afx/impact-sounds/impactmetal-medium-003.ogg,0.25,7,1364,9.47,1.7,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-18.5,-1.3,0
AFX-116,Impact Metal medium 004,material,assets/afx/impact-sounds/impactmetal-medium-004.ogg,0.11,6,1156,7.37,2.0,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-17.7,-1.0,0
AFX-117,Impact Mining 000,material,assets/afx/impact-sounds/impactmining-000.ogg,0.94,12,110,0.29,2.0,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-21.8,-1.1,0
AFX-118,Impact Mining 001,material,assets/afx/impact-sounds/impactmining-001.ogg,0.87,11,144,0.46,2.0,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-19.4,-1.1,1
AFX-119,Impact Mining 002,material,assets/afx/impact-sounds/impactmining-002.ogg,0.80,11,114,0.43,1.8,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-22.9,-1.2,0
AFX-120,Impact Mining 003,material,assets/afx/impact-sounds/impactmining-003.ogg,0.99,12,139,0.37,2.0,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-22.9,-1.1,0
AFX-121,Impact Mining 004,material,assets/afx/impact-sounds/impactmining-004.ogg,0.83,11,73,0.29,2.1,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-22.7,-0.9,1
AFX-122,Impact Plank medium 000,material,assets/afx/impact-sounds/impactplank-medium-000.ogg,0.78,12,180,0.12,1.8,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-19.3,-1.2,0
AFX-123,Impact Plank medium 001,material,assets/afx/impact-sounds/impactplank-medium-001.ogg,0.78,12,143,0.01,2.0,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-16.3,-1.0,1
AFX-124,Impact Plank medium 002,material,assets/afx/impact-sounds/impactplank-medium-002.ogg,0.78,12,135,0.03,2.1,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-16.7,-1.0,0
AFX-125,Impact Plank medium 003,material,assets/afx/impact-sounds/impactplank-medium-003.ogg,0.78,12,160,0.02,2.0,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-17.2,-1.0,1
AFX-126,Impact Plank medium 004,material,assets/afx/impact-sounds/impactplank-medium-004.ogg,0.78,12,170,0.12,2.1,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-20.5,-1.0,0
AFX-127,Impact Plate heavy 000,impact,assets/afx/impact-sounds/impactplate-heavy-000.ogg,0.49,10,243,1.41,2.2,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-20.8,-0.8,0
AFX-128,Impact Plate heavy 001,impact,assets/afx/impact-sounds/impactplate-heavy-001.ogg,0.35,9,98,0.15,2.1,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-19.4,-0.9,0
AFX-129,Impact Plate heavy 002,impact,assets/afx/impact-sounds/impactplate-heavy-002.ogg,0.49,10,203,1.13,1.5,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-20.6,-1.5,0
AFX-130,Impact Plate heavy 003,impact,assets/afx/impact-sounds/impactplate-heavy-003.ogg,0.35,8,101,0.20,1.9,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-19.1,-1.1,1
AFX-131,Impact Plate heavy 004,impact,assets/afx/impact-sounds/impactplate-heavy-004.ogg,0.56,11,142,0.56,2.1,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-23.6,-0.9,0
AFX-132,Impact Plate light 000,impact,assets/afx/impact-sounds/impactplate-light-000.ogg,0.54,10,626,4.73,2.0,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-21.6,-1.0,0
AFX-133,Impact Plate light 001,impact,assets/afx/impact-sounds/impactplate-light-001.ogg,0.65,11,1020,9.04,1.3,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-22.0,-1.7,0
AFX-134,Impact Plate light 002,impact,assets/afx/impact-sounds/impactplate-light-002.ogg,0.49,10,952,8.06,2.0,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-21.3,-1.0,0
AFX-135,Impact Plate light 003,impact,assets/afx/impact-sounds/impactplate-light-003.ogg,0.53,10,847,7.22,2.0,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-20.2,-1.0,0
AFX-136,Impact Plate light 004,impact,assets/afx/impact-sounds/impactplate-light-004.ogg,0.66,12,827,6.20,2.2,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-20.9,-0.9,0
AFX-137,Impact Plate medium 000,impact,assets/afx/impact-sounds/impactplate-medium-000.ogg,0.61,11,398,2.47,1.6,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-21.7,-1.4,0
AFX-138,Impact Plate medium 001,impact,assets/afx/impact-sounds/impactplate-medium-001.ogg,0.62,11,719,4.56,2.1,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-20.7,-1.0,0
AFX-139,Impact Plate medium 002,impact,assets/afx/impact-sounds/impactplate-medium-002.ogg,0.52,10,475,2.77,2.0,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-21.3,-1.0,0
AFX-140,Impact Plate medium 003,impact,assets/afx/impact-sounds/impactplate-medium-003.ogg,0.65,11,228,1.10,1.8,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-22.2,-1.2,0
AFX-141,Impact Plate medium 004,impact,assets/afx/impact-sounds/impactplate-medium-004.ogg,0.53,11,350,2.39,2.0,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-19.9,-1.0,0
AFX-142,Impact Punch heavy 000,impact,assets/afx/impact-sounds/impactpunch-heavy-000.ogg,0.65,11,128,0.00,2.0,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,combat_hurt.ogg,,-17.8,-1.0,23
AFX-143,Impact Punch heavy 001,impact,assets/afx/impact-sounds/impactpunch-heavy-001.ogg,0.54,11,143,0.01,1.8,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-18.0,-1.2,19
AFX-144,Impact Punch heavy 002,impact,assets/afx/impact-sounds/impactpunch-heavy-002.ogg,0.46,9,122,0.00,2.0,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-15.1,-1.0,17
AFX-145,Impact Punch heavy 003,impact,assets/afx/impact-sounds/impactpunch-heavy-003.ogg,0.47,10,142,0.01,2.1,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-15.4,-0.9,17
AFX-146,Impact Punch heavy 004,impact,assets/afx/impact-sounds/impactpunch-heavy-004.ogg,0.54,10,135,0.01,2.0,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-17.9,-1.0,19
AFX-147,Impact Punch medium 000,impact,assets/afx/impact-sounds/impactpunch-medium-000.ogg,0.43,9,193,0.01,1.9,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,combat_hit.ogg,,-16.6,-1.1,18
AFX-148,Impact Punch medium 001,impact,assets/afx/impact-sounds/impactpunch-medium-001.ogg,0.40,8,205,0.01,1.9,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-16.5,-1.1,17
AFX-149,Impact Punch medium 002,impact,assets/afx/impact-sounds/impactpunch-medium-002.ogg,0.54,10,220,0.05,2.2,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-16.1,-0.8,23
AFX-150,Impact Punch medium 003,impact,assets/afx/impact-sounds/impactpunch-medium-003.ogg,0.46,9,221,0.02,2.1,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-16.7,-0.9,20
AFX-151,Impact Punch medium 004,impact,assets/afx/impact-sounds/impactpunch-medium-004.ogg,0.54,10,204,0.00,2.0,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-16.1,-1.0,23
AFX-152,Impact Soft heavy 000,impact,assets/afx/impact-sounds/impactsoft-heavy-000.ogg,0.51,6,97,0.00,2.1,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,combat_death_enemy.ogg,,-15.8,-0.9,1
AFX-153,Impact Soft heavy 001,impact,assets/afx/impact-sounds/impactsoft-heavy-001.ogg,0.57,7,89,0.00,2.0,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-18.4,-1.0,1
AFX-154,Impact Soft heavy 002,impact,assets/afx/impact-sounds/impactsoft-heavy-002.ogg,0.57,7,89,0.00,2.1,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-18.1,-0.9,1
AFX-155,Impact Soft heavy 003,impact,assets/afx/impact-sounds/impactsoft-heavy-003.ogg,0.54,7,70,0.00,2.0,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-18.7,-1.0,1
AFX-156,Impact Soft heavy 004,impact,assets/afx/impact-sounds/impactsoft-heavy-004.ogg,0.50,6,86,0.00,2.0,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-15.8,-1.0,1
AFX-157,Impact Soft medium 000,impact,assets/afx/impact-sounds/impactsoft-medium-000.ogg,0.12,5,102,0.00,2.0,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-13.8,-1.0,1
AFX-158,Impact Soft medium 001,impact,assets/afx/impact-sounds/impactsoft-medium-001.ogg,0.18,5,88,0.00,2.1,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,move_blocked.ogg,,-15.0,-0.9,1
AFX-159,Impact Soft medium 002,impact,assets/afx/impact-sounds/impactsoft-medium-002.ogg,0.14,5,86,0.00,2.0,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-14.3,-1.0,1
AFX-160,Impact Soft medium 003,impact,assets/afx/impact-sounds/impactsoft-medium-003.ogg,0.14,5,91,0.00,2.1,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,status_bleed.ogg,,-14.3,-0.9,1
AFX-161,Impact Soft medium 004,impact,assets/afx/impact-sounds/impactsoft-medium-004.ogg,0.15,5,97,0.00,2.0,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-14.3,-1.0,1
AFX-162,Impact Tin medium 000,material,assets/afx/impact-sounds/impacttin-medium-000.ogg,0.16,6,685,0.06,2.0,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-19.5,-1.0,0
AFX-163,Impact Tin medium 001,material,assets/afx/impact-sounds/impacttin-medium-001.ogg,0.17,6,735,0.05,1.7,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-21.1,-1.4,0
AFX-164,Impact Tin medium 002,material,assets/afx/impact-sounds/impacttin-medium-002.ogg,0.13,6,703,0.05,1.9,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-20.1,-1.1,0
AFX-165,Impact Tin medium 003,material,assets/afx/impact-sounds/impacttin-medium-003.ogg,0.21,6,788,0.16,1.9,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-21.7,-1.1,0
AFX-166,Impact Tin medium 004,material,assets/afx/impact-sounds/impacttin-medium-004.ogg,0.18,6,760,0.05,1.7,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-21.0,-1.3,0
AFX-167,Impact Wood heavy 000,material,assets/afx/impact-sounds/impactwood-heavy-000.ogg,0.31,6,117,0.00,2.1,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-19.4,-0.9,0
AFX-168,Impact Wood heavy 001,material,assets/afx/impact-sounds/impactwood-heavy-001.ogg,0.31,6,126,0.00,2.1,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-19.3,-0.9,0
AFX-169,Impact Wood heavy 002,material,assets/afx/impact-sounds/impactwood-heavy-002.ogg,0.31,6,95,0.00,2.0,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-19.5,-1.0,0
AFX-170,Impact Wood heavy 003,material,assets/afx/impact-sounds/impactwood-heavy-003.ogg,0.31,6,141,0.00,2.1,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-19.6,-0.9,0
AFX-171,Impact Wood heavy 004,material,assets/afx/impact-sounds/impactwood-heavy-004.ogg,0.31,6,135,0.00,2.1,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-19.4,-1.0,0
AFX-172,Impact Wood light 000,material,assets/afx/impact-sounds/impactwood-light-000.ogg,0.27,6,371,0.00,1.9,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-20.1,-1.1,0
AFX-173,Impact Wood light 001,material,assets/afx/impact-sounds/impactwood-light-001.ogg,0.27,6,327,0.00,2.1,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-22.3,-0.9,0
AFX-174,Impact Wood light 002,material,assets/afx/impact-sounds/impactwood-light-002.ogg,0.27,6,351,0.00,1.9,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-20.0,-1.1,0
AFX-175,Impact Wood light 003,material,assets/afx/impact-sounds/impactwood-light-003.ogg,0.27,6,297,0.00,2.1,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-22.1,-0.9,0
AFX-176,Impact Wood light 004,material,assets/afx/impact-sounds/impactwood-light-004.ogg,0.27,6,390,0.00,1.8,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-22.8,-1.2,0
AFX-177,Impact Wood medium 000,material,assets/afx/impact-sounds/impactwood-medium-000.ogg,0.33,6,212,0.00,2.0,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-21.0,-1.0,0
AFX-178,Impact Wood medium 001,material,assets/afx/impact-sounds/impactwood-medium-001.ogg,0.33,6,203,0.00,2.0,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-21.0,-1.0,0
AFX-179,Impact Wood medium 002,material,assets/afx/impact-sounds/impactwood-medium-002.ogg,0.33,6,253,0.00,1.9,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-20.7,-1.1,0
AFX-180,Impact Wood medium 003,material,assets/afx/impact-sounds/impactwood-medium-003.ogg,0.33,6,230,0.00,2.0,Kenney Impact Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/impact-sounds,unassigned,,-21.0,-1.0,0
